site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,source_file
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,1,2023,6,12,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,2,2020,9,3,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,True,1,2020,9,8,4,0.21149963728793797,False,0.21149963728793797,1266.6194489021066,1266.6194489021066,833.8497830403206,833.8497830403206,KL_DSB_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,True,2,2018,7,25,3,0.044404659591537714,False,0.044404659591537714,784.7348591706844,784.7348591706844,784.7348591706844,784.7348591706844,KL_DSB_101-125
id_5092601,18,Zambia_0.05_n_101-125.csv,,KL,24.960879112558818,-12.501002119335134,False,1,2024,7,12,2,1.7955947398965384,True,1.5754847859129057,5987.822442973586,7880.739575582042,667.0026889729423,667.0026889729423,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,3,2021,6,22,2,0.40893261126556457,True,0.0,2066.539750283601,,511.9269504699609,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,4,2021,6,16,2,0.3999077599277993,True,0.0,2020.931930672889,,522.9865319843113,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,5,2021,6,5,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,7,2019,10,18,3,0.08287990341359881,False,0.019403808333365434,418.83302938851295,196.11613873066102,196.11613873066102,196.11613873066102,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,8,2019,6,30,2,0.1526170653934914,False,0.0,514.1627697820041,,199.00603854161008,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,9,2019,6,14,2,0.16173211680127678,False,0.0,544.8718317591921,,166.42098341884977,,KL_DSB_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,10,2018,6,4,2,0.097473295739136,False,0.0,328.3806352610197,,251.18015292036205,,KL_DSB_101-125
id_1032067,25,Zambia_0.05_n_101-125.csv,,KL,31.40328210947341,-8.874727375364836,True,1,2024,9,11,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,True,2,2021,9,5,3,0.15059643476080545,False,0.007621443064324419,403.08126202424916,76.16526063413728,76.16526063413728,76.16526063413728,KL_DSB_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,True,3,2021,6,17,4,0.14412276044185068,False,0.03604323527107372,368.6173641056383,360.198868550375,239.31436643500325,360.198868550375,KL_DSB_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,True,4,2019,7,27,3,0.08878418125948427,False,0.0330147730640385,221.8157568898726,329.9346605089452,145.8208058112927,329.9346605089452,KL_DSB_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,1,2023,6,22,4,0.05843877494258137,False,0.025623563851202093,194.6587685329084,128.02695360279017,90.3351418750716,90.3351418750716,KL_DSB_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,2,2021,6,17,2,0.010698739258016487,False,0.0,106.91139520854964,,106.91139520854964,,KL_DSB_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,3,2019,7,27,1,0.0,False,0.0,,,,,KL_DSB_101-125
id_5220217,2,Zambia_0.05_n_101-125.csv,,KL,26.62845327146636,-16.748844422177925,False,1,2016,10,31,2,0.08600327029438885,False,0.0,214.84671838577464,,46.43350196364616,,KL_DSB_101-125
id_5215242,3,Zambia_0.05_n_101-125.csv,,KL,26.56308708344337,-16.613122248631264,True,1,2016,10,31,4,0.12853819936422198,False,0.12853819936422198,642.216898771085,642.216898771085,287.5919522395305,287.5919522395305,KL_DSB_101-125
id_5248727,1,Zambia_0.05_n_101-125.csv,,KL,26.240499223745218,-17.561268679796285,False,1,2023,8,11,1,0.0,False,0.0,,,,,KL_DSB_101-125
