site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5157121,6,Zambia_0.05_n_26-50.csv,,DSB,28.44365066446823,-14.746697124851869,True,3,2018,8,10,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5157121,6,Zambia_0.05_n_26-50.csv,,DSB,28.44365066446823,-14.746697124851869,True,4,2016,9,11,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5189211,2,Zambia_0.05_n_26-50.csv,,DSB,26.12655660211136,-15.680688661634427,False,1,2019,10,30,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5189211,2,Zambia_0.05_n_26-50.csv,,DSB,26.12655660211136,-15.680688661634427,False,2,2019,8,1,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,1,2024,7,24,5,0.5196317681311913,True,0.5196317681311913,2596.9667533440015,2596.9667533440015,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,2,2018,10,14,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,3,2018,8,18,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,4,2018,7,3,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,5,2017,8,28,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5187039,3,Zambia_0.05_n_26-50.csv,,DSB,28.0761653216761,-15.553234481707925,False,6,2016,8,12,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5230125,1,Zambia_0.05_n_26-50.csv,,DSB,25.904471345243486,-17.026457104286735,True,1,2019,8,9,3,0.06232893901989905,False,0.0,311.4932838818088,,DSB_JL_v2_26-50
id_5230125,1,Zambia_0.05_n_26-50.csv,,DSB,25.904471345243486,-17.026457104286735,True,2,2018,6,17,2,0.01326319415006353,False,0.0,132.5673601334537,,DSB_JL_v2_26-50
id_5230125,1,Zambia_0.05_n_26-50.csv,,DSB,25.904471345243486,-17.026457104286735,True,3,2017,6,16,1,0.0,False,0.0,,,DSB_JL_v2_26-50
id_5230125,1,Zambia_0.05_n_26-50.csv,,DSB,25.904471345243486,-17.026457104286735,True,4,2016,8,2,1,0.0,False,0.0,,,DSB_JL_v2_26-50
