site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_3514075,20,Zambia_0.05_n_325-349.csv,,DSB,32.39673375556805,-12.444749145157786,True,2,2018,10,23,3,0.1879187572793622,0.0,946.8780214519775,,DSB_325-349
id_5036583,22,Zambia_0.05_n_325-349.csv,,DSB,29.175225997232403,-10.0687779330496,True,1,2023,6,4,1,0.0,0.0,,,DSB_325-349
id_1055351,23,Zambia_0.05_n_325-349.csv,,DSB,32.484479507639726,-9.501866686821362,True,1,2023,9,3,4,0.015493572545885334,0.015493572545885334,156.20822873772315,156.20822873772315,DSB_325-349
id_1055351,23,Zambia_0.05_n_325-349.csv,,DSB,32.484479507639726,-9.501866686821362,True,2,2019,10,9,1,0.0,0.0,,,DSB_325-349
id_1378949,24,Zambia_0.05_n_325-349.csv,,DSB,29.079098115895302,-9.116416297125282,False,1,2019,6,19,4,1.6827485670865738,0.6556162927532428,3367.1454605047193,3279.7128194957168,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,1,2017,7,20,5,0.21936988632137985,0.15552048512042857,365.85801939136076,518.3225166715523,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,2,2017,6,10,4,0.519894521933954,0.36432148340259085,742.7478138754584,910.6573178525142,DSB_325-349
id_5100192,18,Zambia_0.05_n_325-349.csv,,DSB,28.49629957130005,-12.81193056761853,True,3,2016,9,6,4,0.4379303523752002,0.21270404617322664,729.7687037501582,2126.701701753019,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,1,2024,6,10,1,0.0,0.0,,,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,2,2018,8,23,5,43.871300157934265,43.871300157934265,708563.3760655216,708563.3760655216,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,3,2018,8,19,5,43.030518625844174,43.030518625844174,699654.6119838213,699654.6119838213,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,4,2017,7,20,5,42.89027425096016,42.89027425096016,695293.4328498218,695293.4328498218,DSB_325-349
id_5093054,19,Zambia_0.05_n_325-349.csv,,DSB,28.043676471507485,-12.515742182140643,False,5,2016,8,2,5,42.837364985477336,42.837364985477336,696005.4886362283,696005.4886362283,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,1,2024,9,1,1,0.0,0.0,,,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,2,2019,7,15,2,0.2537562116494122,0.0,2540.7695566064663,,DSB_325-349
id_1371299,25,Zambia_0.05_n_325-349.csv,,DSB,29.620787799053204,-8.561714718037829,False,3,2019,7,7,2,0.24557012876462184,0.0,2458.8053690757424,,DSB_325-349
id_5221139,4,Zambia_0.05_n_325-349.csv,,DSB,25.07111416256551,-16.767270496589795,False,1,2019,9,30,1,0.0,0.0,,,DSB_325-349
id_5218870,5,Zambia_0.05_n_325-349.csv,,DSB,26.99436073212489,-16.71301969801408,False,1,2022,7,22,1,0.0,0.0,,,DSB_325-349
id_5218870,5,Zambia_0.05_n_325-349.csv,,DSB,26.99436073212489,-16.71301969801408,False,2,2021,9,5,1,0.0,0.0,,,DSB_325-349
id_5218870,5,Zambia_0.05_n_325-349.csv,,DSB,26.99436073212489,-16.71301969801408,False,3,2018,9,15,1,0.0,0.0,,,DSB_325-349
id_5207881,7,Zambia_0.05_n_325-349.csv,,DSB,27.63119159200231,-16.39567457155669,True,1,2021,9,5,1,0.0,0.0,,,DSB_325-349
id_5207881,7,Zambia_0.05_n_325-349.csv,,DSB,27.63119159200231,-16.39567457155669,True,2,2019,7,27,4,0.09971709683229925,0.026174206978704026,332.16410697168607,261.5641637420246,DSB_325-349
id_5218898,6,Zambia_0.05_n_325-349.csv,,DSB,27.322677047057745,-16.712767966131857,True,1,2018,8,18,4,0.3569578903798459,0.0280527476557298,1076.0979556418322,330.84732253641573,DSB_325-349
id_5228658,2,Zambia_0.05_n_325-349.csv,,DSB,27.313743322643568,-16.983968789840993,True,1,2018,8,18,4,0.07620581660478973,0.07620581660478973,761.485816682224,761.485816682224,DSB_325-349
id_5224935,3,Zambia_0.05_n_325-349.csv,,DSB,25.867760769774904,-16.88164619211684,True,1,2020,6,6,1,0.0,0.0,,,DSB_325-349
id_5224935,3,Zambia_0.05_n_325-349.csv,,DSB,25.867760769774904,-16.88164619211684,True,2,2018,9,1,1,0.0,0.0,,,DSB_325-349
id_5242491,1,Zambia_0.05_n_325-349.csv,,DSB,26.75898069255763,-17.39083693627089,True,1,2023,6,30,3,0.1019131478952211,0.0,203.66824063184222,,DSB_325-349
id_5242491,1,Zambia_0.05_n_325-349.csv,,DSB,26.75898069255763,-17.39083693627089,True,2,2019,7,27,1,0.0,0.0,,,DSB_325-349
id_5242491,1,Zambia_0.05_n_325-349.csv,,DSB,26.75898069255763,-17.39083693627089,True,3,2018,6,15,3,0.06124550091514458,0.0,152.99604484839156,,DSB_325-349
