site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,False,0.0,,,MV_JL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,3,2017,9,17,1,0.0,False,0.0,,,MV_JL_101-125
id_5171629,10,Zambia_0.05_n_101-125.csv,,MV,24.482392768826912,-15.107879807500575,False,1,2023,7,24,1,0.0,False,0.0,,,MV_JL_101-125
id_5248727,1,Zambia_0.05_n_101-125.csv,,MV,26.240499223745218,-17.561268679796285,False,1,2023,8,11,1,0.0,False,0.0,,,MV_JL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,1,2023,6,22,1,0.0,False,0.0,,,MV_JL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,2,2021,6,17,1,0.0,False,0.0,,,MV_JL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,3,2019,7,27,1,0.0,False,0.0,,,MV_JL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,False,1,2023,6,17,5,0.16569806012325222,False,0.08361682870681618,209.5844623751505,167.12459118646146,MV_JL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,False,2,2021,9,5,3,0.04134065343533296,False,0.0,81.41111004468182,,MV_JL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,False,3,2021,6,17,5,0.053303593044710364,False,0.028461326717247513,177.563618965853,142.21445200437253,MV_JL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,False,4,2019,7,27,5,0.05426444856384958,False,0.034892567841707856,180.76291728873994,348.70052064977574,MV_JL_101-125
id_5120065,16,Zambia_0.05_n_101-125.csv,,MV,26.236829567992093,-13.47513515854939,False,1,2023,7,24,1,0.0,False,0.0,,,MV_JL_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,Update,MV,27.317228869056635,-13.014930672050308,True,1,2023,7,16,5,0.13699728233120495,False,0.04237948195888564,342.23297744135357,211.7365191071489,MV_JL_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,Update,MV,27.317228869056635,-13.014930672050308,True,2,2019,9,16,1,0.0,False,0.0,,,MV_JL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,MV,28.02012755987878,-13.510387499928614,False,1,2023,8,3,1,0.0,False,0.0,,,MV_JL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,MV,28.02012755987878,-13.510387499928614,False,2,2017,6,4,1,0.0,False,0.0,,,MV_JL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,MV,28.02012755987878,-13.510387499928614,False,3,2016,8,2,1,0.0,False,0.0,,,MV_JL_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,MV,28.039553616748982,-13.72729035126831,False,1,2023,8,3,1,0.0,False,0.0,,,MV_JL_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,MV,28.039553616748982,-13.72729035126831,False,2,2021,9,16,1,0.0,False,0.0,,,MV_JL_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,MV,28.039553616748982,-13.72729035126831,False,3,2020,10,17,1,0.0,False,0.0,,,MV_JL_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,MV,31.611147224629907,-9.201089565713376,False,1,2020,9,8,1,0.0,False,0.0,,,MV_JL_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,MV,31.611147224629907,-9.201089565713376,False,2,2018,7,25,4,0.04412000737179817,False,0.04412000737179817,641.9039693771206,641.9039693771206,MV_JL_101-125
id_5092601,18,Zambia_0.05_n_101-125.csv,Update,MV,24.960879112558818,-12.501002119335134,False,1,2024,7,12,1,0.0,False,0.0,,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,False,0.0,,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,False,0.0,,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,3,2021,6,22,3,0.1054682171925719,False,0.0,1376.5462675064632,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,4,2021,6,16,2,0.37342201307988127,True,0.0,2047.522770171229,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,5,2021,6,5,2,0.40817722791861966,True,0.0,2253.968653530569,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,False,0.0,,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,7,2019,10,18,1,0.0,False,0.0,,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,8,2019,6,30,2,0.02615083696449488,False,0.0,132.15231295927225,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,9,2019,6,14,3,0.07098605541863023,False,0.0,358.72529036908224,,MV_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,10,2018,6,4,5,0.0941319006373235,False,0.03101362980364933,317.1236491355741,313.452615339709,MV_JL_101-125
id_1032067,25,Zambia_0.05_n_101-125.csv,,MV,31.40328210947341,-8.874727375364836,True,1,2024,9,11,1,0.0,False,0.0,,,MV_JL_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,MV,28.862556495732075,-11.15545729747778,False,1,2024,8,27,1,0.0,False,0.0,,,MV_JL_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,MV,28.862556495732075,-11.15545729747778,False,2,2019,6,14,4,0.04952100806708822,False,0.04952100806708822,495.31709580743984,495.31709580743984,MV_JL_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,1,2024,8,11,1,0.0,False,0.0,,,MV_JL_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,2,2018,8,27,1,0.0,False,0.0,,,MV_JL_101-125
