site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,source_file
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,3,2022,7,7,1,0.0,False,0.0,,,,,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,4,2021,10,16,3,0.013399775949306815,False,0.013399775949306815,134.45921309032673,134.45921309032673,134.45921309032673,134.45921309032673,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,5,2021,6,4,2,0.008952181287008844,False,0.0,89.83007657027083,,89.83007657027083,,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,6,2020,9,11,3,0.013693445835482291,False,0.013693445835482291,137.40591994473007,137.40591994473007,137.40591994473007,137.40591994473007,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,7,2020,8,26,2,0.014645506202106676,False,0.0,146.9593113081143,,146.9593113081143,,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,8,2020,8,22,3,0.013799085858903607,False,0.013799085858903607,138.46597322789324,138.46597322789324,138.46597322789324,138.46597322789324,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,9,2020,8,15,2,0.0126409987128068,False,0.0,126.84524824842269,,126.84524824842269,,JL_600-624
id_5179991,7,Zambia_0.05_n_600-624.csv,,raw,23.14996477128549,-15.296659275120806,False,10,2020,6,20,2,0.014011702543698738,False,0.0,140.59945291928213,,140.59945291928213,,JL_600-624
id_5167340,8,Zambia_0.05_n_600-624.csv,,raw,26.98510552084551,-15.013401338520003,True,1,2017,8,24,5,0.19611753059223996,False,0.17826679073554885,489.9011407947144,593.7476564276096,178.3615938960289,372.1441685870907,JL_600-624
id_5167340,8,Zambia_0.05_n_600-624.csv,,raw,26.98510552084551,-15.013401338520003,True,2,2016,6,1,3,0.0679285985607801,False,0.0679285985607801,678.7310679546977,678.7310679546977,678.7310679546977,678.7310679546977,JL_600-624
id_5165833,9,Zambia_0.05_n_600-624.csv,,raw,26.724689666536065,-14.977070725079926,False,1,2023,10,26,1,0.0,False,0.0,,,,,JL_600-624
id_5165833,9,Zambia_0.05_n_600-624.csv,,raw,26.724689666536065,-14.977070725079926,False,2,2023,9,9,1,0.0,False,0.0,,,,,JL_600-624
id_5165833,9,Zambia_0.05_n_600-624.csv,,raw,26.724689666536065,-14.977070725079926,False,3,2019,10,30,1,0.0,False,0.0,,,,,JL_600-624
id_5153520,10,Zambia_0.05_n_600-624.csv,,raw,25.02594828683537,-14.65241015384172,False,1,2023,9,4,1,0.0,False,0.0,,,,,JL_600-624
id_5141660,11,Zambia_0.05_n_600-624.csv,,raw,27.624696049245586,-14.216931382391882,False,1,2017,9,22,1,0.0,False,0.0,,,,,JL_600-624
id_3573363,12,Zambia_0.05_n_600-624.csv,,raw,32.85590147606239,-13.982614582646873,True,1,2024,7,31,4,0.10934475364098098,False,0.07543249312865359,564.3050401329964,675.3384339071356,342.23825258471794,606.8390295650639,JL_600-624
id_3573363,12,Zambia_0.05_n_600-624.csv,,raw,32.85590147606239,-13.982614582646873,True,2,2019,9,8,1,0.0,False,0.0,,,,,JL_600-624
id_3573363,12,Zambia_0.05_n_600-624.csv,,raw,32.85590147606239,-13.982614582646873,True,3,2016,7,26,1,0.0,False,0.0,,,,,JL_600-624
id_5133500,13,Zambia_0.05_n_600-624.csv,,raw,28.243858483742937,-13.88907010140641,False,1,2016,9,9,1,0.0,False,0.0,,,,,JL_600-624
id_3566430,14,Zambia_0.05_n_600-624.csv,,raw,31.745616454063903,-13.843815457369258,False,1,2023,7,17,1,0.0,False,0.0,,,,,JL_600-624
id_5111079,15,Zambia_0.05_n_600-624.csv,,raw,24.8172382685615,-13.159568320099376,True,1,2024,7,25,1,0.0,False,0.0,,,,,JL_600-624
id_3533744,16,Zambia_0.05_n_600-624.csv,,raw,30.79947565175418,-13.123270264238558,False,1,2023,6,14,4,0.3107028621427256,False,0.3107028621427256,623.5290329711767,623.5290329711767,13.968218134852687,13.968218134852687,JL_600-624
id_3533744,16,Zambia_0.05_n_600-624.csv,,raw,30.79947565175418,-13.123270264238558,False,2,2018,8,9,1,0.0,False,0.0,,,,,JL_600-624
id_3529880,17,Zambia_0.05_n_600-624.csv,,raw,30.173744492800843,-13.02683203922435,False,1,2020,7,7,3,0.0999018386004008,False,0.0999018386004008,1001.1613860651993,1001.1613860651993,1001.1613860651993,1001.1613860651993,JL_600-624
id_3529880,17,Zambia_0.05_n_600-624.csv,,raw,30.173744492800843,-13.02683203922435,False,2,2018,7,28,1,0.0,False,0.0,,,,,JL_600-624
id_3526740,18,Zambia_0.05_n_600-624.csv,,raw,30.101000039704385,-12.944737838673404,False,1,2020,9,20,1,0.0,False,0.0,,,,,JL_600-624
id_3526740,18,Zambia_0.05_n_600-624.csv,,raw,30.101000039704385,-12.944737838673404,False,2,2020,7,7,1,0.0,False,0.0,,,,,JL_600-624
id_5103834,19,Zambia_0.05_n_600-624.csv,,raw,27.086652178297594,-12.94276835492483,False,1,2023,10,15,1,0.0,False,0.0,,,,,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,1,2022,10,5,3,0.03156928747691869,False,0.03156928747691869,315.588633865322,315.588633865322,315.588633865322,315.588633865322,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,2,2021,9,13,4,0.07970238268197996,False,0.004702796455376184,265.58669309450863,47.012386794618614,47.012386794618614,47.012386794618614,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,3,2020,8,27,3,0.11241255729387833,False,0.01149831490648302,229.06688975876256,114.94505953446887,47.820099943172295,114.94505953446887,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,4,2020,8,15,2,0.049083662922296434,False,0.01687066993697494,163.55790903198655,168.65092720159032,82.80469536781638,168.65092720159032,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,5,2020,6,9,5,0.22291759285497237,False,0.22291759285497237,620.9815912361648,620.9815912361648,285.90783153606105,285.90783153606105,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,6,2018,10,28,1,0.0,False,0.0,,,,,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,7,2018,10,11,1,0.0,False,0.0,,,,,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,8,2018,8,19,1,0.0,False,0.0,,,,,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,9,2018,6,14,3,0.03421722827175002,False,0.03421722827175002,375.2457140164009,375.2457140164009,375.2457140164009,375.2457140164009,JL_600-624
id_5101457,20,Zambia_0.05_n_600-624.csv,,raw,28.284653725589227,-12.85825242145909,True,10,2018,6,3,3,0.04130187429016397,False,0.04130187429016397,468.425534831496,468.425534831496,468.425534831496,468.425534831496,JL_600-624
id_3519138,21,Zambia_0.05_n_600-624.csv,,raw,32.91193006450359,-12.680525606430518,False,1,2023,8,26,1,0.0,False,0.0,,,,,JL_600-624
id_5071386,22,Zambia_0.05_n_600-624.csv,,raw,28.791920319652057,-11.571713095281304,True,1,2023,7,3,1,0.0,False,0.0,,,,,JL_600-624
id_5071386,22,Zambia_0.05_n_600-624.csv,,raw,28.791920319652057,-11.571713095281304,True,2,2017,8,6,1,0.0,False,0.0,,,,,JL_600-624
id_5071386,22,Zambia_0.05_n_600-624.csv,,raw,28.791920319652057,-11.571713095281304,True,3,2016,7,17,1,0.0,False,0.0,,,,,JL_600-624
id_3444557,23,Zambia_0.05_n_600-624.csv,,raw,31.305990686101826,-10.207206151233638,False,1,2024,8,3,3,0.017378003183822554,False,0.017378003183822554,107.03543139897904,107.03543139897904,104.60900275169182,104.60900275169182,JL_600-624
id_3444557,23,Zambia_0.05_n_600-624.csv,,raw,31.305990686101826,-10.207206151233638,False,2,2019,9,21,4,0.044229474143153945,False,0.044229474143153945,228.09365530346074,228.09365530346074,171.77977743123455,171.77977743123455,JL_600-624
id_3444557,23,Zambia_0.05_n_600-624.csv,,raw,31.305990686101826,-10.207206151233638,False,3,2019,6,23,5,0.07925917028919086,False,0.04039035927547372,361.46807647248784,202.9015566277016,171.64020331040408,171.64020331040408,JL_600-624
id_3444557,23,Zambia_0.05_n_600-624.csv,,raw,31.305990686101826,-10.207206151233638,False,4,2019,6,21,3,0.04631350255748478,False,0.04631350255748478,232.65655790555655,232.65655790555655,171.61326367162349,171.61326367162349,JL_600-624
id_1056458,24,Zambia_0.05_n_600-624.csv,,raw,32.611977461365655,-9.547254588476507,False,1,2023,8,13,1,0.0,False,0.0,,,,,JL_600-624
id_1056458,24,Zambia_0.05_n_600-624.csv,,raw,32.611977461365655,-9.547254588476507,False,2,2017,9,24,1,0.0,False,0.0,,,,,JL_600-624
id_1383097,25,Zambia_0.05_n_600-624.csv,,raw,28.6076610259008,-9.46238468502223,False,1,2023,9,1,1,0.0,False,0.0,,,,,JL_600-624
id_1383097,25,Zambia_0.05_n_600-624.csv,,raw,28.6076610259008,-9.46238468502223,False,2,2020,7,3,1,0.0,False,0.0,,,,,JL_600-624
