site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,True,1,2023,8,8,5,1.232870982442516,True,1.053277758977965,790.3887565945502,895.44707310991,MV_v2_425-449
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,True,2,2020,6,19,5,0.7858429544152856,True,0.7267711781323938,523.9751418786581,605.5945356799322,MV_v2_425-449
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,True,3,2019,10,29,5,0.13788185150061547,False,0.06354399191593671,344.67812926953195,635.3895445851592,MV_v2_425-449
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,True,4,2019,6,25,5,0.23304782308563293,False,0.23304782308563293,690.868381030479,690.868381030479,MV_v2_425-449
id_3577984,8,Zambia_0.05_n_425-449.csv,Update,MV,32.84658808509332,-14.06398643612544,True,1,2023,8,7,1,0.0,False,0.0,,,MV_v2_425-449
id_3577984,8,Zambia_0.05_n_425-449.csv,Update,MV,32.84658808509332,-14.06398643612544,True,2,2021,7,21,2,0.008644440440171534,False,0.0,87.23524161942072,,MV_v2_425-449
id_3522222,20,Zambia_0.05_n_425-449.csv,Update,MV,32.86581386376705,-12.807106517628286,True,1,2019,9,8,5,0.028210184977344538,False,0.028210184977344538,284.7271756799876,284.7271756799876,MV_v2_425-449
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,True,1,2023,7,29,1,0.0,False,0.0,,,MV_v2_425-449
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,True,2,2021,10,13,1,0.0,False,0.0,,,MV_v2_425-449
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,True,3,2017,7,17,1,0.0,False,0.0,,,MV_v2_425-449
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,True,4,2016,8,7,1,0.0,False,0.0,,,MV_v2_425-449
id_1055823,24,Zambia_0.05_n_425-449.csv,Update,MV,32.80334520228618,-9.520281030887274,True,1,2021,9,11,1,0.0,False,0.0,,,MV_v2_425-449
id_1055823,24,Zambia_0.05_n_425-449.csv,Update,MV,32.80334520228618,-9.520281030887274,True,2,2018,6,24,1,0.0,False,0.0,,,MV_v2_425-449
id_1370073,25,Zambia_0.05_n_425-449.csv,Update,MV,29.91069376377177,-8.487366891835373,False,1,2016,6,13,1,0.0,False,0.0,,,MV_v2_425-449
id_3522623,19,Zambia_0.05_n_425-449.csv,Update,MV,30.5719946315822,-12.81402135010124,True,1,2023,6,12,5,0.17324016290377078,False,0.17324016290377078,868.7435119797585,868.7435119797585,MV_v2_425-449
id_3522623,19,Zambia_0.05_n_425-449.csv,Update,MV,30.5719946315822,-12.81402135010124,True,2,2017,9,18,1,0.0,False,0.0,,,MV_v2_425-449
id_5214363,3,Zambia_0.05_n_425-449.csv,Update,MV,27.87551748725997,-16.584620403220974,False,1,2021,7,2,1,0.0,False,0.0,,,MV_v2_425-449
id_3523632,17,Zambia_0.05_n_425-449.csv,Update,MV,30.46115962895857,-12.849114246719548,True,1,2024,9,6,1,0.0,False,0.0,,,MV_v2_425-449
id_3523632,17,Zambia_0.05_n_425-449.csv,Update,MV,30.46115962895857,-12.849114246719548,True,2,2017,9,18,1,0.0,False,0.0,,,MV_v2_425-449
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,True,1,2022,7,25,4,0.18336926186725638,False,0.014874786414672067,610.9018424659727,148.66495547000133,MV_v2_425-449
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,True,2,2018,8,23,5,0.7074959056631646,True,0.7074959056631646,1414.2175129925788,1414.2175129925788,MV_v2_425-449
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,True,3,2018,8,19,5,0.5264347798080697,True,0.5264347798080697,1052.2925385889368,1052.2925385889368,MV_v2_425-449
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,True,4,2017,7,17,4,0.7725725740609711,True,0.49157754766716066,1286.9092926414553,1228.2658913357466,MV_v2_425-449
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,True,5,2016,7,14,5,0.2581054035053185,False,0.10797594505779264,644.9103340081756,539.5825911443137,MV_v2_425-449
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,False,1,2023,10,25,5,0.14458231343173072,False,0.010531095168933127,481.67437369280765,105.25253310821121,MV_v2_425-449
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,False,2,2020,8,9,5,0.01242777812125787,False,0.006337094962550192,41.402934020164814,31.66789228324491,MV_v2_425-449
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,False,3,2019,10,19,4,0.08365591107998825,False,0.04916253691407943,209.02363498369584,491.3525865175367,MV_v2_425-449
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,True,1,2024,8,1,5,3.373161943428862,True,3.373161943428862,11241.434235292656,11241.434235292656,MV_v2_425-449
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,True,2,2021,9,13,5,5.813638421905272,True,5.813638421905272,18339.315224429305,18339.315224429305,MV_v2_425-449
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,True,3,2018,8,13,5,4.305928781179076,True,4.305928781179076,9714.418762022584,9714.418762022584,MV_v2_425-449
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,True,4,2017,8,25,5,2.931456778062251,True,2.931456778062251,7324.4855557188785,7324.4855557188785,MV_v2_425-449
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,True,5,2017,7,31,5,1.303116807885199,True,1.303116807885199,1965.9020295247292,1965.9020295247292,MV_v2_425-449
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,False,1,2023,6,30,5,0.04074290895867878,False,0.01909184822700435,203.5555613559675,190.767354749719,MV_v2_425-449
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,False,2,2020,8,1,1,0.0,False,0.0,,,MV_v2_425-449
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,False,3,2019,7,27,1,0.0,False,0.0,,,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,1,2021,6,2,4,0.2213555117797328,False,0.05740730862497132,534.5295493236814,573.9950322929654,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,2,2017,8,6,1,0.0,False,0.0,,,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,3,2017,7,20,5,0.05413759928024207,False,0.05413759928024207,541.3120167588255,541.3120167588255,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,4,2017,6,23,5,0.14294634188480043,False,0.08162277854635261,476.42695905122673,408.06321616295713,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,5,2016,9,29,3,0.05066823286549681,False,0.0,506.6127747482931,,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,6,2016,9,6,1,0.0,False,0.0,,,MV_v2_425-449
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,True,7,2016,7,25,3,0.16360510498272857,False,0.0,1202.758049095165,,MV_v2_425-449
id_3555634,11,Zambia_0.05_n_425-449.csv,Update,MV,32.458592497175346,-13.620382422977825,True,1,2018,10,29,3,0.09691989516921243,False,0.0,488.40812632884257,,MV_v2_425-449
id_3555634,11,Zambia_0.05_n_425-449.csv,Update,MV,32.458592497175346,-13.620382422977825,True,2,2016,6,23,5,0.34506482612618605,False,0.24125473078106635,386.4194751798849,405.25261430701613,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,1,2024,7,11,5,0.8748425210943465,True,0.4784771463949603,1834.3689341787606,1594.2371259272688,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,2,2018,8,18,2,0.008444401125298357,False,0.0,84.40669708401349,,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,3,2018,7,3,1,0.0,False,0.0,,,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,4,2017,10,20,1,0.0,False,0.0,,,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,5,2017,8,28,1,0.0,False,0.0,,,MV_v2_425-449
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,False,6,2016,8,12,1,0.0,False,0.0,,,MV_v2_425-449
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,True,1,2023,6,1,1,0.0,False,0.0,,,MV_v2_425-449
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,True,2,2022,6,18,1,0.0,False,0.0,,,MV_v2_425-449
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,True,3,2017,7,20,1,0.0,False,0.0,,,MV_v2_425-449
id_3573243,10,Zambia_0.05_n_425-449.csv,Update,MV,31.57826550439026,-13.978495337792392,False,1,2016,6,30,1,0.0,False,0.0,,,MV_v2_425-449
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,False,1,2023,9,1,1,0.0,False,0.0,,,MV_v2_425-449
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,False,2,2019,6,10,1,0.0,False,0.0,,,MV_v2_425-449
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,False,3,2017,7,6,1,0.0,False,0.0,,,MV_v2_425-449
id_5122385,12,Zambia_0.05_n_425-449.csv,Update,MV,28.805548626817977,-13.533074678617048,False,1,2023,7,13,1,0.0,False,0.0,,,MV_v2_425-449
id_5122385,12,Zambia_0.05_n_425-449.csv,Update,MV,28.805548626817977,-13.533074678617048,False,2,2018,10,6,1,0.0,False,0.0,,,MV_v2_425-449
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,False,1,2023,8,3,2,0.017745195052869003,False,0.0,177.37785159576075,,MV_v2_425-449
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,False,2,2021,9,16,4,0.10694940951628815,False,0.10694940951628815,1152.2012521232782,1152.2012521232782,MV_v2_425-449
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,False,3,2020,10,17,3,0.26623601300843175,False,0.0,1373.1693535270583,,MV_v2_425-449
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,False,4,2016,8,2,4,0.2486285168420295,False,0.08255393062698729,1246.6738814503556,833.3031753207858,MV_v2_425-449
id_5155467,7,Zambia_0.05_n_425-449.csv,Update,MV,24.24586195201191,-14.69867450314279,False,1,2020,9,20,1,0.0,False,0.0,,,MV_v2_425-449
