site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5128827,13,Zambia_0.05_n_101-125.csv,,MV,28.733099770105856,-13.732435532730667,False,2,2018,10,6,1,0.0,False,0.0,,,MV_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,MV,28.039553616748982,-13.72729035126831,False,1,2020,10,17,1,0.0,False,0.0,,,MV_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,MV,28.039553616748982,-13.72729035126831,False,2,2023,8,3,1,0.0,False,0.0,,,MV_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,1,2017,9,17,1,0.0,False,0.0,,,MV_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,False,0.0,,,MV_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,3,2023,8,1,1,0.0,False,0.0,,,MV_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,MV,27.61153949085305,-16.097420358722548,False,1,2019,7,27,1,0.0,False,0.0,,,MV_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,MV,27.61153949085305,-16.097420358722548,False,2,2021,6,17,1,0.0,False,0.0,,,MV_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,MV,27.61153949085305,-16.097420358722548,False,3,2023,6,22,5,0.03931467129265813,False,0.025977277183008976,130.95588390285081,129.79426384266495,MV_101-125
id_5215242,3,Zambia_0.05_n_101-125.csv,,MV,26.56308708344337,-16.613122248631264,False,1,2016,10,31,4,0.06821317495741669,False,0.06821317495741669,681.6287382637447,681.6287382637447,MV_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,True,1,2019,7,27,5,0.3325551916750123,False,0.053765111827360816,555.0757388605189,537.3041815059426,MV_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,True,2,2021,6,17,5,0.14565619657988296,False,0.036151133120809906,785.1883618923074,361.27714573551685,MV_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,True,3,2021,9,5,2,0.022322860059798447,False,0.0,74.3614658234796,,MV_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,MV,27.69635912194645,-16.286994171812346,True,4,2023,6,17,5,0.26774541311144906,False,0.06203981536823973,427.2676207209842,206.6658760177846,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,1,2016,6,30,2,0.0510182449866536,False,0.0,515.6356457495954,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,2,2018,6,4,2,0.010436630670137888,False,0.0,105.48185881058293,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,3,2019,6,14,4,0.10676891952734932,False,0.06205662401707185,359.701563316388,627.2015555180321,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,4,2019,6,30,1,0.0,False,0.0,,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,5,2019,10,18,3,0.01995620292265908,False,0.01995620292265908,201.6992571198286,201.6992571198286,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,False,0.0,,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,7,2021,6,5,1,0.0,False,0.0,,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,8,2021,6,16,1,0.0,False,0.0,,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,9,2021,6,22,1,0.0,False,0.0,,,MV_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,MV,33.24314026470543,-12.309666542306966,True,10,2022,8,19,1,0.0,False,0.0,,,MV_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,1,2018,8,27,1,0.0,False,0.0,,,MV_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,2,2024,8,11,1,0.0,False,0.0,,,MV_101-125
id_5092601,18,Zambia_0.05_n_101-125.csv,,MV,24.960879112558818,-12.501002119335134,True,1,2024,7,12,3,1.986248452212509,True,0.0,4968.34940840636,,MV_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,MV,27.317228869056635,-13.014930672050308,True,1,2019,9,16,1,0.0,False,0.0,,,MV_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,MV,27.317228869056635,-13.014930672050308,True,2,2023,7,16,4,0.1826586786479172,False,0.02375555510263656,456.29969611843217,237.3747506787267,MV_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,MV,28.862556495732075,-11.15545729747778,False,1,2019,6,14,3,0.42348534917534497,True,0.04660632418426442,1411.9458713505392,466.1639669252577,MV_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,MV,28.862556495732075,-11.15545729747778,False,2,2024,8,27,1,0.0,False,0.0,,,MV_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,MV,28.69441336279321,-10.559789003626166,False,1,2020,9,3,1,0.0,False,0.0,,,MV_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,MV,28.69441336279321,-10.559789003626166,False,2,2023,6,12,1,0.0,False,0.0,,,MV_101-125
id_1032067,25,Zambia_0.05_n_101-125.csv,,MV,31.40328210947341,-8.874727375364836,False,1,2024,9,11,1,0.0,False,0.0,,,MV_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,MV,31.611147224629907,-9.201089565713376,False,1,2018,7,25,3,0.12495535864825165,False,0.040227179230338216,703.6662437087832,555.339309696202,MV_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,MV,31.611147224629907,-9.201089565713376,False,2,2020,9,8,2,0.1796148786741849,False,0.0,960.8251578568893,,MV_101-125
