site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,source_file
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,5,2021,6,5,1,0,FALSE,0,NA,NA,NA,NA,AB_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,6,2020,8,16,1,0,FALSE,0,NA,NA,NA,NA,AB_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,7,2019,10,18,3,0.01738805814332553,FALSE,0.01738805814332553,175.74276104136868,175.74276104136868,175.74276104136868,175.74276104136868,AB_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,8,2019,6,30,2,0.04192873248350008,FALSE,0.03577602254205331,211.88575140526584,361.58678256403607,62.18472024649566,361.58678256403607,AB_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,9,2019,6,14,3,0.07098605541863023,FALSE,0.07098605541863023,358.72529036908224,358.72529036908224,58.72013317510641,58.72013317510641,AB_JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,Anna Boser,AB,33.24314026470543,-12.309666542306966,TRUE,10,2018,6,4,5,0.10389692897779725,FALSE,0.10389692897779725,262.51624939676447,262.51624939676447,98.69405018033554,98.69405018033554,AB_JL_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,Anna Boser,AB,29.97000634894012,-11.173630220530136,FALSE,1,2024,8,11,1,0,FALSE,0,NA,NA,NA,NA,AB_JL_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,Anna Boser,AB,29.97000634894012,-11.173630220530136,FALSE,2,2018,8,27,1,0,FALSE,0,NA,NA,NA,NA,AB_JL_101-125
id_1032067,25,Zambia_0.05_n_101-125.csv,Anna Boser,AB,31.40328210947341,-8.874727375364836,TRUE,1,2024,9,11,1,0,FALSE,0,NA,NA,NA,NA,AB_JL_101-125
id_5213073,4,Zambia_0.05_n_1-25.csv,NA,DSB,26.872521622247284,-16.550263111712955,TRUE,1,2018,9,15,3,0.12460508520673616,FALSE,0.12460508520673616,1754.7748912501634,1754.7748912501634,1754.7748912501634,1754.7748912501634,DSB_1-25
id_5201322,5,Zambia_0.05_n_1-25.csv,NA,DSB,26.302066039459145,-16.196592600070733,FALSE,1,2023,6,10,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5038665,24,Zambia_0.05_n_1-25.csv,NA,DSB,29.34947859029196,-10.203145050736977,TRUE,1,2017,9,18,2,0.4904545359550377,TRUE,0,1227.1672672650975,NA,422.0051488333355,NA,DSB_1-25
id_5145908,10,Zambia_0.05_n_1-25.csv,NA,DSB,28.28370900561473,-14.395097143646572,FALSE,1,2024,8,6,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5145908,10,Zambia_0.05_n_1-25.csv,NA,DSB,28.28370900561473,-14.395097143646572,FALSE,2,2020,6,6,3,0.04750425790722314,FALSE,0.04750425790722314,237.44122542021975,237.44122542021975,192.3856056053682,192.3856056053682,DSB_1-25
id_5145908,10,Zambia_0.05_n_1-25.csv,NA,DSB,28.28370900561473,-14.395097143646572,FALSE,3,2019,9,14,2,0.02477576193776724,FALSE,0,247.67423089821497,NA,247.67423089821497,NA,DSB_1-25
id_5145908,10,Zambia_0.05_n_1-25.csv,NA,DSB,28.28370900561473,-14.395097143646572,FALSE,4,2016,9,19,2,0.0398202218168107,FALSE,0,398.07631322757624,NA,398.07631322757624,NA,DSB_1-25
id_5145908,10,Zambia_0.05_n_1-25.csv,NA,DSB,28.28370900561473,-14.395097143646572,FALSE,5,2016,7,27,2,0.05312172206907817,FALSE,0,265.5243367200912,NA,182.05743644643135,NA,DSB_1-25
id_5144066,11,Zambia_0.05_n_1-25.csv,NA,DSB,28.67256867777285,-14.31132081050088,TRUE,1,2019,10,25,3,0.00960792052924316,FALSE,0.00960792052924316,532.0088215156359,532.0088215156359,532.0088215156359,532.0088215156359,DSB_1-25
id_5132352,13,Zambia_0.05_n_1-25.csv,NA,DSB,28.3824418373272,-13.852166169064716,TRUE,1,2024,8,19,4,0.09395421384209982,FALSE,0.05889870973479795,156.55241984263492,117.76843746534324,47.00613062894767,47.00613062894767,DSB_1-25
id_5132352,13,Zambia_0.05_n_1-25.csv,NA,DSB,28.3824418373272,-13.852166169064716,TRUE,2,2016,9,9,3,0.05041391986133901,FALSE,0.02042308385923354,126.00516474213438,204.18459081977176,42.96522165299892,204.18459081977176,DSB_1-25
id_5138729,12,Zambia_0.05_n_1-25.csv,NA,DSB,28.13378885898033,-14.08849524447184,TRUE,1,2019,8,10,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5162988,8,Zambia_0.05_n_1-25.csv,NA,DSB,27.180361934783424,-14.904835688585404,TRUE,1,2024,6,5,5,7.20383480586371,TRUE,0.19776230278885415,19799.776519337873,988.0301694018488,813.9202493648215,813.9202493648215,DSB_1-25
id_5152098,9,Zambia_0.05_n_1-25.csv,NA,DSB,27.430822681750787,-14.615183365459323,FALSE,1,2024,7,27,3,0.08878584020958008,FALSE,0.03470199489499995,465.4259901132425,390.41813214147186,390.41813214147186,390.41813214147186,DSB_1-25
id_5173661,7,Zambia_0.05_n_1-25.csv,NA,DSB,27.320215144363733,-15.166874115334938,TRUE,1,2020,9,22,5,1.4738785809879873,TRUE,1.4738785809879873,1749.6763223650075,1749.6763223650075,413.96309512975074,413.96309512975074,DSB_1-25
id_5173661,7,Zambia_0.05_n_1-25.csv,NA,DSB,27.320215144363733,-15.166874115334938,TRUE,2,2017,9,7,4,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5193345,6,Zambia_0.05_n_1-25.csv,NA,DSB,28.18071125413383,-15.896180950425835,FALSE,1,2023,6,4,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5193345,6,Zambia_0.05_n_1-25.csv,NA,DSB,28.18071125413383,-15.896180950425835,FALSE,2,2017,9,18,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5193345,6,Zambia_0.05_n_1-25.csv,NA,DSB,28.18071125413383,-15.896180950425835,FALSE,3,2017,8,28,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5193345,6,Zambia_0.05_n_1-25.csv,NA,DSB,28.18071125413383,-15.896180950425835,FALSE,4,2016,8,12,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5193345,6,Zambia_0.05_n_1-25.csv,NA,DSB,28.18071125413383,-15.896180950425835,FALSE,5,2016,6,1,2,1.974660554099101,TRUE,0,9869.188796646586,NA,6324.427148409387,NA,DSB_1-25
id_3526147,17,Zambia_0.05_n_1-25.csv,NA,DSB,30.58007423748632,-12.931557191550258,TRUE,1,2023,6,12,4,0.1202665577227206,FALSE,0.02040300378537047,842.6977975328255,1526.530958835569,480.3409909622395,1526.530958835569,DSB_1-25
id_3526147,17,Zambia_0.05_n_1-25.csv,NA,DSB,30.58007423748632,-12.931557191550258,TRUE,2,2017,9,18,3,1.238065110821394,TRUE,1.238065110821394,4327.7811654404495,4327.7811654404495,2504.2316455111627,2504.2316455111627,DSB_1-25
id_3532965,16,Zambia_0.05_n_1-25.csv,NA,DSB,30.366431647010568,-13.101135121208118,TRUE,1,2024,8,11,3,3.1810694566879425,TRUE,2.402612444973358,4555.781341373056,6021.576480704716,649.3213281777248,2334.771819741885,DSB_1-25
id_3532965,16,Zambia_0.05_n_1-25.csv,NA,DSB,30.366431647010568,-13.101135121208118,TRUE,2,2022,6,10,4,1.4487154682174137,TRUE,1.279469044384533,3630.8697861428054,4275.587411304158,740.4309962471515,740.4309962471515,DSB_1-25
id_3532965,16,Zambia_0.05_n_1-25.csv,NA,DSB,30.366431647010568,-13.101135121208118,TRUE,3,2019,7,9,4,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_5092073,18,Zambia_0.05_n_1-25.csv,NA,DSB,25.94536904734107,-12.488574491501874,FALSE,1,2024,7,9,3,0.29870656642687515,FALSE,0.29870656642687515,1492.8172944535918,1492.8172944535918,1492.3022330445604,1492.3022330445604,DSB_1-25
id_5092073,18,Zambia_0.05_n_1-25.csv,NA,DSB,25.94536904734107,-12.488574491501874,FALSE,2,2020,8,2,1,0,FALSE,0,NA,NA,NA,NA,DSB_1-25
id_3484659,19,Zambia_0.05_n_1-25.csv,NA,DSB,33.18716629483917,-11.134053433753198,TRUE,1,2023,9,23,5,8.639001536690348,TRUE,8.040938082628154,1919.022839220643,2052.4442882337225,39.6300117753332,39.6300117753332,DSB_1-25
id_3484659,19,Zambia_0.05_n_1-25.csv,NA,DSB,33.18716629483917,-11.134053433753198,TRUE,2,2019,10,9,3,0.2534091528595702,FALSE,0.2534091528595702,853.6185010890287,853.6185010890287,323.82957232253574,323.82957232253574,DSB_1-25
id_3452668,23,Zambia_0.05_n_1-25.csv,NA,DSB,31.35049313576777,-10.424415020767784,FALSE,1,2024,6,12,5,4.330901462248327,TRUE,3.6649183666355314,1113.8659156455287,1113.609641864898,99.1567736528484,99.1567736528484,DSB_1-25
id_3454042,22,Zambia_0.05_n_1-25.csv,NA,DSB,32.08112624108865,-10.463522014558814,FALSE,1,2024,9,3,3,2.326504520584823,TRUE,0.7369514506290168,1064.779013123463,927.5231765083342,288.99353150064525,324.11535153621173,DSB_1-25
id_3484254,20,Zambia_0.05_n_1-25.csv,NA,DSB,30.39499439439374,-11.113784768736451,FALSE,1,2023,7,15,4,10.74295925806038,TRUE,10.74295925806038,4821.113499981646,4821.113499981646,918.557352795612,918.557352795612,DSB_1-25
id_3484254,20,Zambia_0.05_n_1-25.csv,NA,DSB,30.39499439439374,-11.113784768736451,FALSE,2,2017,9,15,3,10.1814258020069,TRUE,8.695021382436629,6962.02603275606,6394.821307240808,1122.9141339961775,1122.9141339961775,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,1,2022,10,6,2,0.1560478350680055,FALSE,0,1560.627869039322,NA,1560.627869039322,NA,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,2,2021,6,2,4,1.676387678635904,TRUE,0.7563772034020534,801.933371956146,1260.7467539423078,116.80000695649356,452.88510862135104,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,3,2020,8,27,2,0.34284704348829853,FALSE,0,1142.923308740915,NA,529.064445055605,NA,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,4,2019,8,22,2,0.33565371753483236,FALSE,0,839.2124295604456,NA,475.8884386458873,NA,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,5,2018,10,6,2,0.3956201942277317,TRUE,0,791.3144501692329,NA,161.12270651617024,NA,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,6,2017,6,23,3,1.4480636613897016,TRUE,0.2799510493563656,1012.1993855103524,933.257908551788,187.1608258888919,318.11872822071655,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,7,2016,9,1,3,0.5439649517132114,TRUE,0.0888658160857106,1088.0259587715982,444.3700208033357,417.323299306052,417.323299306052,DSB_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,NA,DSB,28.74707407411929,-13.10867059470169,FALSE,8,2016,6,9,4,1.5619984795339403,TRUE,1.1978156785705292,1314.0523386167656,1515.8087093098136,437.5421612960136,443.9707148798768,DSB_1-25
id_3483238,21,Zambia_0.05_n_1-25.csv,NA,DSB,31.27363031329536,-11.092991719988104,FALSE,1,2024,6,12,4,3.327000986587513,TRUE,2.2857544949211364,6006.156258156936,4730.848309513577,790.6951124490113,790.6951124490113,DSB_1-25
id_3483238,21,Zambia_0.05_n_1-25.csv,NA,DSB,31.27363031329536,-11.092991719988104,FALSE,2,2022,8,6,2,0.4621256815075448,TRUE,0,1392.408148430659,NA,572.8361224967349,NA,DSB_1-25
id_3483238,21,Zambia_0.05_n_1-25.csv,NA,DSB,31.27363031329536,-11.092991719988104,FALSE,3,2019,8,19,2,0.8299445859870525,TRUE,0,2084.4260799742488,NA,435.2923925315111,NA,DSB_1-25
id_3483238,21,Zambia_0.05_n_1-25.csv,NA,DSB,31.27363031329536,-11.092991719988104,FALSE,4,2019,8,11,2,0.8788785923209768,TRUE,0,2207.3261496167815,NA,465.39442335695367,NA,DSB_1-25
id_5231150,1,Zambia_0.05_n_1-25.csv,NA,DSB,27.238684779313743,-17.056386224988984,FALSE,1,2019,7,8,2,1.6123195566499886,TRUE,0,16110.339719266176,NA,16110.339719266176,NA,DSB_1-25
id_5231150,1,Zambia_0.05_n_1-25.csv,NA,DSB,27.238684779313743,-17.056386224988984,FALSE,2,2018,8,18,2,1.2605055067981237,TRUE,0,12594.994890970942,NA,12594.994890970942,NA,DSB_1-25
id_5216482,3,Zambia_0.05_n_1-25.csv,NA,DSB,26.26294482703085,-16.64843155716757,FALSE,1,2023,10,2,3,0.1096085991506298,FALSE,0.0699600154730968,547.6992750969024,699.1610749162902,396.23747527751465,699.1610749162902,DSB_1-25
id_5229534,2,Zambia_0.05_n_1-25.csv,NA,DSB,26.47762139635024,-17.010658597465074,TRUE,1,2023,9,19,4,1.0816979130550706,TRUE,0.9768311190421164,2702.236773662863,3253.6870970981095,1030.866833415127,1030.866833415127,DSB_1-25
id_5229534,2,Zambia_0.05_n_1-25.csv,NA,DSB,26.47762139635024,-17.010658597465074,TRUE,2,2018,6,30,4,1.0455140497983606,TRUE,1.0455140497983606,3582.1683360361108,3582.1683360361108,766.5930966463321,766.5930966463321,DSB_1-25
id_5185003,8,Zambia_0.05_n_101-125.csv,NA,DSB,23.668267383705523,-15.449433701871074,FALSE,1,2023,8,1,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,NA,DSB,23.668267383705523,-15.449433701871074,FALSE,2,2018,7,4,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,NA,DSB,23.668267383705523,-15.449433701871074,FALSE,3,2017,9,17,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,NA,DSB,28.0929278918455,-15.191571726460833,FALSE,1,2018,10,14,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,NA,DSB,28.0929278918455,-15.191571726460833,FALSE,2,2017,8,28,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,NA,DSB,28.0929278918455,-15.191571726460833,FALSE,3,2016,8,12,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,NA,DSB,28.039553616748982,-13.72729035126831,TRUE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,NA,DSB,28.039553616748982,-13.72729035126831,TRUE,2,2020,10,17,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,NA,DSB,28.02012755987878,-13.510387499928614,FALSE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,NA,DSB,28.02012755987878,-13.510387499928614,FALSE,2,2017,6,4,2,3.443880885694865,TRUE,0,35458.55360816666,NA,35458.55360816666,NA,DSB_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,NA,DSB,28.02012755987878,-13.510387499928614,FALSE,3,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,NA,DSB,27.317228869056635,-13.014930672050308,TRUE,1,2023,7,16,4,0.18607726066101468,FALSE,0.18607726066101468,464.8396932458109,464.8396932458109,231.61577439638108,231.61577439638108,DSB_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,NA,DSB,27.317228869056635,-13.014930672050308,TRUE,2,2019,9,16,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5120065,16,Zambia_0.05_n_101-125.csv,NA,DSB,26.236829567992093,-13.47513515854939,TRUE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,NA,DSB,28.54000900267712,-13.896421849035953,TRUE,1,2018,10,3,4,0.32064066272115044,FALSE,0.26744434086466784,458.00545948432654,534.8268651330628,205.6723126782216,452.0434509687955,DSB_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,NA,DSB,28.54000900267712,-13.896421849035953,TRUE,2,2018,9,16,4,0.33687555454463947,FALSE,0.21535431870029423,561.393902764823,717.7652102987237,83.88938492797757,587.8751574684921,DSB_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,NA,DSB,28.54000900267712,-13.896421849035953,TRUE,3,2016,9,1,3,0.3101533337735368,FALSE,0.2047285108363376,775.2927086313259,1023.5210367138912,308.96583202662293,462.7638183729815,DSB_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,NA,DSB,28.733099770105856,-13.732435532730667,TRUE,1,2018,10,6,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,NA,DSB,28.733099770105856,-13.732435532730667,TRUE,2,2016,9,1,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
id_5171629,10,Zambia_0.05_n_101-125.csv,NA,DSB,24.482392768826912,-15.107879807500575,FALSE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,DSB_101-125
