site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5143435,16,Zambia_0.05_n_850-874.csv,Update,MV,28.310899413544927,-14.28647212347205,false,3,2016,9,19,1
id_5143435,16,Zambia_0.05_n_850-874.csv,Update,MV,28.310899413544927,-14.28647212347205,false,4,2016,7,27,1
id_5166537,10,Zambia_0.05_n_850-874.csv,Update,MV,25.30180622493279,-14.988990259920474,true,1,2023,9,4,1
id_5167776,9,Zambia_0.05_n_850-874.csv,Update,MV,27.878122436163405,-15.020747909862404,false,1,2023,10,7,5
id_5149930,15,Zambia_0.05_n_850-874.csv,Update,MV,23.38618076783693,-14.51537808407238,true,1,2023,7,19,4
id_5226552,4,Zambia_0.05_n_850-874.csv,Update,MV,25.07894252733637,-16.9209459413557,false,1,2019,9,30,1
id_5157786,14,Zambia_0.05_n_850-874.csv,Update,MV,28.053614715039146,-14.766883319700607,false,1,2016,8,12,5
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,1,2020,6,19,1
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,2,2019,8,7,1
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,3,2018,8,10,1
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,4,2017,9,4,1
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,5,2017,8,30,1
id_5163512,13,Zambia_0.05_n_850-874.csv,Update,MV,28.49120322886678,-14.90909171253439,false,6,2016,9,11,1
id_1040147,25,Zambia_0.05_n_850-874.csv,Update,MV,32.01202031131231,-9.048667277499634,true,1,2024,7,21,3
id_1040147,25,Zambia_0.05_n_850-874.csv,Update,MV,32.01202031131231,-9.048667277499634,true,2,2018,8,28,1
id_5237476,2,Zambia_0.05_n_850-874.csv,Update,MV,26.66509992386926,-17.24607534902321,false,1,2020,8,1,1
id_5237476,2,Zambia_0.05_n_850-874.csv,Update,MV,26.66509992386926,-17.24607534902321,false,2,2019,7,27,2
id_5237476,2,Zambia_0.05_n_850-874.csv,Update,MV,26.66509992386926,-17.24607534902321,false,3,2016,8,15,1
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,1,2018,6,17,5
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,2,2017,9,26,5
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,3,2017,8,31,5
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,4,2017,6,30,5
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,5,2016,8,2,5
id_5256001,1,Zambia_0.05_n_850-874.csv,Update,MV,25.956537880665365,-17.785918290541172,false,6,2016,6,8,5
id_5070436,23,Zambia_0.05_n_850-874.csv,Update,MV,28.79163326112069,-11.52651697970969,false,1,2023,7,3,1
id_5070436,23,Zambia_0.05_n_850-874.csv,Update,MV,28.79163326112069,-11.52651697970969,false,2,2017,8,6,1
id_5070436,23,Zambia_0.05_n_850-874.csv,Update,MV,28.79163326112069,-11.52651697970969,false,3,2016,7,17,1
id_5063771,24,Zambia_0.05_n_850-874.csv,Update,MV,28.853805048624263,-11.21878795438838,true,1,2024,8,27,3
