site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,true,1,2023,8,8,5
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,true,2,2020,6,19,5
id_5137236,9,Zambia_0.05_n_425-449.csv,Update,MV,28.587137054947487,-14.022665213286162,true,3,2019,10,29,5
id_3577984,8,Zambia_0.05_n_425-449.csv,Update,MV,32.84658808509332,-14.06398643612544,true,1,2023,8,7,1
id_3577984,8,Zambia_0.05_n_425-449.csv,Update,MV,32.84658808509332,-14.06398643612544,true,2,2021,7,21,2
id_3522222,20,Zambia_0.05_n_425-449.csv,Update,MV,32.86581386376705,-12.807106517628286,true,1,2019,9,8,5
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,true,1,2023,7,29,1
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,true,2,2021,10,13,1
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,true,3,2017,7,17,1
id_5100895,18,Zambia_0.05_n_425-449.csv,Update,MV,27.704059667233928,-12.842368546250936,true,4,2016,8,7,1
id_1055823,24,Zambia_0.05_n_425-449.csv,Update,MV,32.80334520228618,-9.520281030887274,true,1,2021,9,11,1
id_1055823,24,Zambia_0.05_n_425-449.csv,Update,MV,32.80334520228618,-9.520281030887274,true,2,2018,6,24,1
id_1370073,25,Zambia_0.05_n_425-449.csv,Update,MV,29.91069376377177,-8.487366891835373,false,1,2016,6,13,1
id_3522623,19,Zambia_0.05_n_425-449.csv,Update,MV,30.5719946315822,-12.81402135010124,true,1,2023,6,12,4
id_3522623,19,Zambia_0.05_n_425-449.csv,Update,MV,30.5719946315822,-12.81402135010124,true,2,2017,9,18,1
id_5214363,3,Zambia_0.05_n_425-449.csv,Update,MV,27.87551748725997,-16.584620403220974,false,1,2021,7,2,1
id_3523632,17,Zambia_0.05_n_425-449.csv,Update,MV,30.46115962895857,-12.849114246719548,true,1,2024,9,6,1
id_3523632,17,Zambia_0.05_n_425-449.csv,Update,MV,30.46115962895857,-12.849114246719548,true,2,2017,9,18,1
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,true,1,2022,7,25,4
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,true,2,2018,8,23,5
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,true,3,2018,8,19,5
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,true,4,2017,7,17,4
id_5103073,16,Zambia_0.05_n_425-449.csv,Update,MV,27.92548116143703,-12.91401564258685,true,5,2016,7,14,5
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,false,1,2023,10,25,5
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,false,2,2020,8,9,5
id_5221171,2,Zambia_0.05_n_425-449.csv,Update,MV,26.074808140991014,-16.774221162261558,false,3,2019,10,19,4
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,true,1,2024,8,1,5
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,true,2,2021,9,13,5
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,true,3,2018,8,13,5
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,true,4,2017,8,25,5
id_5115485,14,Zambia_0.05_n_425-449.csv,Update,MV,28.406994608832864,-13.30963458975044,true,5,2017,7,31,5
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,false,1,2023,6,30,5
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,false,2,2020,8,1,1
id_5231730,1,Zambia_0.05_n_425-449.csv,Update,MV,26.79698393603269,-17.074503902774385,false,3,2019,7,27,1
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,1,2021,6,2,4
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,2,2017,8,6,1
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,3,2017,7,20,5
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,4,2017,6,23,5
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,5,2016,9,29,3
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,6,2016,9,6,1
id_5103977,15,Zambia_0.05_n_425-449.csv,Update,MV,28.52469882024837,-12.938326203904024,true,7,2016,7,25,3
id_3555634,11,Zambia_0.05_n_425-449.csv,Update,MV,32.458592497175346,-13.620382422977825,true,1,2018,10,29,3
id_3555634,11,Zambia_0.05_n_425-449.csv,Update,MV,32.458592497175346,-13.620382422977825,true,2,2016,6,23,5
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,1,2024,7,11,5
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,2,2018,8,18,2
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,3,2018,7,3,1
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,4,2017,10,20,1
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,5,2017,8,28,1
id_5177437,5,Zambia_0.05_n_425-449.csv,Update,MV,28.13049852321312,-15.2546628563466,false,6,2016,8,12,1
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,true,1,2023,6,1,1
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,true,2,2022,6,18,1
id_5198127,4,Zambia_0.05_n_425-449.csv,Update,MV,28.424875659539268,-16.08450787432682,true,3,2017,7,20,1
id_3573243,10,Zambia_0.05_n_425-449.csv,Update,MV,31.57826550439026,-13.978495337792392,false,1,2016,6,30,1
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,false,1,2023,9,1,1
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,false,2,2019,6,10,1
id_5165408,6,Zambia_0.05_n_425-449.csv,Update,MV,24.865168845166785,-14.95821008853554,false,3,2017,7,6,1
id_5122385,12,Zambia_0.05_n_425-449.csv,Update,MV,28.805548626817977,-13.533074678617048,false,1,2023,7,13,1
id_5122385,12,Zambia_0.05_n_425-449.csv,Update,MV,28.805548626817977,-13.533074678617048,false,2,2018,10,6,1
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,false,1,2023,8,3,2
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,false,2,2021,9,16,4
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,false,3,2020,10,17,3
id_5121313,13,Zambia_0.05_n_425-449.csv,Update,MV,28.14023661349447,-13.509869798893437,false,4,2016,8,2,4
id_5155467,7,Zambia_0.05_n_425-449.csv,Update,MV,24.24586195201191,-14.69867450314279,false,1,2020,9,20,1
