site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_3536045,17,Zambia_0.05_n_449-473.csv,Update,MV,30.19974481443143,-13.171640731479837,true,2,2020,7,7,3
id_3536045,17,Zambia_0.05_n_449-473.csv,Update,MV,30.19974481443143,-13.171640731479837,true,3,2019,8,18,4
id_3536045,17,Zambia_0.05_n_449-473.csv,Update,MV,30.19974481443143,-13.171640731479837,true,4,2019,7,27,4
id_3536045,17,Zambia_0.05_n_449-473.csv,Update,MV,30.19974481443143,-13.171640731479837,true,5,2018,7,28,1
id_5175374,4,Zambia_0.05_n_449-473.csv,Update,MV,29.302748500964363,-15.19148275098246,false,1,2024,6,7,1
id_5126614,14,Zambia_0.05_n_449-473.csv,Update,MV,25.431929887245268,-13.66122563894767,false,1,2016,6,30,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,1,2023,8,30,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,2,2022,8,19,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,3,2021,6,27,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,4,2021,6,14,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,5,2021,6,5,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,6,2020,8,16,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,7,2020,6,26,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,8,2020,6,10,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,9,2019,6,30,1
id_3511454,21,Zambia_0.05_n_449-473.csv,Update,MV,33.10518863487215,-12.309754450225595,false,10,2019,6,14,1
id_3498899,22,Zambia_0.05_n_449-473.csv,Update,MV,32.94898327674912,-11.559165699250448,true,1,2023,9,8,1
id_3498899,22,Zambia_0.05_n_449-473.csv,Update,MV,32.94898327674912,-11.559165699250448,true,2,2019,8,1,1
id_5128099,13,Zambia_0.05_n_449-473.csv,Update,MV,29.35213724676769,-13.700206434317588,true,1,2019,7,11,1
id_5128099,13,Zambia_0.05_n_449-473.csv,Update,MV,29.35213724676769,-13.700206434317588,true,2,2019,8,30,1
id_5128099,13,Zambia_0.05_n_449-473.csv,Update,MV,29.35213724676769,-13.700206434317588,true,3,2019,7,27,1
id_5099924,20,Zambia_0.05_n_449-473.csv,Update,MV,28.40413228419357,-12.803397969227287,false,1,2023,10,7,1
id_5099924,20,Zambia_0.05_n_449-473.csv,Update,MV,28.40413228419357,-12.803397969227287,false,2,2021,9,13,1
id_5099924,20,Zambia_0.05_n_449-473.csv,Update,MV,28.40413228419357,-12.803397969227287,false,3,2017,8,18,1
id_5099924,20,Zambia_0.05_n_449-473.csv,Update,MV,28.40413228419357,-12.803397969227287,false,4,2017,7,20,3
id_5099924,20,Zambia_0.05_n_449-473.csv,Update,MV,28.40413228419357,-12.803397969227287,false,5,2016,8,26,1
id_1061103,25,Zambia_0.05_n_449-473.csv,Update,MV,31.86419020798378,-9.744565104760046,true,1,2024,8,3,1
id_1061103,25,Zambia_0.05_n_449-473.csv,Update,MV,31.86419020798378,-9.744565104760046,true,2,2020,10,23,1
id_5100034,19,Zambia_0.05_n_449-473.csv,Update,MV,26.874667532353435,-12.816153706799792,true,1,2023,8,11,1
