site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_1042963,24,Zambia_0.05_n_225-249.csv,,DSB,31.33848840200598,-9.127605203622709,false,3,2017,7,24,1
id_3516333,18,Zambia_0.05_n_225-249.csv,,DSB,33.040847622943474,-12.544892354990466,true,1,2023,9,10,4
id_3516333,18,Zambia_0.05_n_225-249.csv,,DSB,33.040847622943474,-12.544892354990466,true,2,2018,8,20,4
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,1,2023,8,30,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,2,2022,8,19,4
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,3,2022,6,22,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,4,2021,8,28,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,5,2021,6,27,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,6,2021,6,14,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,7,2021,6,5,3
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,8,2020,8,16,1
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,9,2020,6,26,4
id_3511615,19,Zambia_0.05_n_225-249.csv,,DSB,33.15117779960943,-12.318776034167405,true,10,2019,6,30,2
id_1042363,25,Zambia_0.05_n_225-249.csv,,DSB,32.06644426938952,-9.112117284228828,true,1,2024,9,16,4
id_1042363,25,Zambia_0.05_n_225-249.csv,,DSB,32.06644426938952,-9.112117284228828,true,2,2016,9,23,4
id_1042363,25,Zambia_0.05_n_225-249.csv,,DSB,32.06644426938952,-9.112117284228828,true,3,2016,7,31,1
id_5210066,4,Zambia_0.05_n_225-249.csv,,DSB,28.0529170938124,-16.457257079294028,true,1,2023,6,27,1
id_5210066,4,Zambia_0.05_n_225-249.csv,,DSB,28.0529170938124,-16.457257079294028,true,2,2017,10,12,1
id_5207440,5,Zambia_0.05_n_225-249.csv,,DSB,26.310758094331167,-16.386452779275764,false,1,2023,6,10,1
id_5172878,7,Zambia_0.05_n_225-249.csv,,DSB,27.26433978019812,-15.148864505144363,false,1,2024,6,18,1
id_5172878,7,Zambia_0.05_n_225-249.csv,,DSB,27.26433978019812,-15.148864505144363,false,2,2020,9,22,4
id_5172878,7,Zambia_0.05_n_225-249.csv,,DSB,27.26433978019812,-15.148864505144363,false,3,2017,9,7,2
id_5172878,7,Zambia_0.05_n_225-249.csv,,DSB,27.26433978019812,-15.148864505144363,false,4,2017,8,24,1
id_5228022,2,Zambia_0.05_n_225-249.csv,,DSB,27.229177394839244,-16.966002390788866,true,1,2018,8,18,4
id_5225083,3,Zambia_0.05_n_225-249.csv,,DSB,27.595237437203377,-16.88390994603482,true,1,2017,10,24,1
id_5232800,1,Zambia_0.05_n_225-249.csv,,DSB,22.749713614038825,-17.06617016947681,true,1,2023,10,8,1
id_5232800,1,Zambia_0.05_n_225-249.csv,,DSB,22.749713614038825,-17.06617016947681,true,2,2022,6,25,1
id_5232800,1,Zambia_0.05_n_225-249.csv,,DSB,22.749713614038825,-17.06617016947681,true,3,2020,6,20,1
